city,phq_events,phq_total_attendance,phq_avg_rank
[-93.6170126087777,1,9000.0,69.0
[-93.61724,1,927.0,49.0
[-93.61804,1,276.0,39.0
[-93.6198966  41.5785522],1,184.0,35.0
[-93.6201576,1,361.0,41.0
[-93.6204483,2,5451.0,59.0
[-93.6210651,40,484985.0,70.525
[-93.6210651  41.5926623],2,14368.0,67.0
[-93.6211,4,400.0,30.0
[-93.62127,1,1500.0,54.0
[-93.62132,2,1245.0,45.5
[-93.6224975,1,604.0,46.0
[-93.62313,1,210.0,36.0
[-93.623937,1,1000.0,50.0
[-93.62432,1,190.0,36.0
[-93.62434,1,100.0,30.0
[-93.6247882,1,157.0,34.0
[-93.62496,5,1654.0,39.2
[-93.62562,2,836.0,40.0
[-93.626,1,361.0,41.0
[-93.62856,2,2529.0,52.0
[-93.62972,1,307.0,40.0
[-93.6303,1,297.0,39.0
[-93.63191,4,660.0,32.75
[-93.63191  42.03078],1,360.0,41.0
[-93.6319131,1,85.0,29.0
[-93.63433,1,308.0,40.0
[-93.6347657,30,283402.0,67.1
[-93.6347657  42.0210219],1,8378.0,68.0
[-93.63548  42.03998],1,100.0,30.0
[-93.63624,1,154.0,34.0
[-93.63747,1,310.0,40.0
[-93.6376,1,298.0,39.0
[-93.63852892429178,1,15000.0,74.0
[-93.63976,1,175.0,35.0
[-93.64041,1,199.0,36.0
[-93.64096  41.56519],1,622.0,46.0
[-93.6437823,1,70.0,27.0
[-93.64424,1,100.0,30.0
[-93.6458969,1,158.0,34.0
[-93.64643,1,509.0,44.0
[-93.64667,1,348.0,41.0
[-93.64672029999997,1,657.0,46.0
[-93.64712,1,190.0,36.0
[-93.64833,1,529.0,44.0
[-93.6486129,2,371.0,34.5
[-93.64864,1,188.0,35.0
[-93.64881,1,207.0,36.0
[-93.64924099999996,1,231.0,37.0
[-93.6493149,2,523.0,38.0
[-93.6496023,13,3124.0,37.23076923076923
[-93.6496023  41.5997809],1,278.0,39.0
[-93.65043  45.21348],1,227.0,37.0
[-93.6521763,1,499.0,44.0
[-93.6521848,13,49180.0,59.38461538461539
[-93.6521848  41.6046559],1,3360.0,61.0
[-93.65222,1,834.0,48.0
[-93.65241,1,100.0,30.0
[-93.65334,1,194.0,36.0
[-93.65344689999999,1,387.0,42.0
[-93.6536,1,100.0,30.0
[-93.6537,1,100.0,30.0
[-93.6550245,1,2006.0,56.0
[-93.65661,2,558.0,36.5
[-93.65688,1,386.0,42.0
[-93.658273,3,1500.0,44.0
[-93.6608086,1,277.0,39.0
[-93.66105,1,100.0,30.0
[-93.66185  44.85469],1,150.0,34.0
[-93.6636,1,300.0,40.0
[-93.6649642,1,105.0,30.0
[-93.66513,1,194.0,36.0
[-93.66734,2,1231.0,45.0
[-93.6673545,12,2388.0,35.916666666666664
[-93.66934,1,350.0,41.0
[-93.67001  41.58653],1,279.0,39.0
[-93.6710404,1,293.0,39.0
[-93.67133,1,212.0,37.0
[-93.67189,1,100.0,30.0
[-93.67201,1,100.0,30.0
[-93.67203,1,261.0,38.0
[-93.67277,2,676.0,41.0
[-93.67380279999999,5,57779.0,70.8
[-93.67442,1,2500.0,58.0
[-93.67462,1,100.0,30.0
[-93.6748,1,791.0,48.0
[-93.6769095  41.6080206],1,582.0,45.0
[-93.677463,1,2500.0,58.0
[-93.6788668  44.8464812],1,313.0,40.0
[-93.67986,4,400.0,30.0
[-93.683574,1,100.0,30.0
[-93.6836,1,100.0,30.0
[-93.68366,1,242.0,38.0
[-93.68435149999999,1,202.0,36.0
[-93.69123,1,100.0,30.0
[-93.69228,1,248.0,38.0
[-93.69275,1,961.0,50.0
[-93.69405,2,200.0,30.0
[-93.6951209,1,200.0,36.0
[-93.69939,1,100.0,30.0
[-93.70019,2,200.0,30.0
[-93.70031,1,100.0,30.0
[-93.7018,2,480.0,37.0
[-93.70188,2,200.0,30.0
[-93.70447,1,161.0,34.0
[-93.704711,1,100.0,30.0
[-93.70499,1,252.0,38.0
[-93.70533,1,246.0,38.0
[-93.70641,1,232.0,37.0
[-93.706546,10,12849.0,52.1
[-93.70677,1,100.0,30.0
[-93.70692,1,290.0,39.0
[-93.70744,1,869.0,49.0
[-93.70867,1,100.0,30.0
[-93.709198,1,326.0,40.0
[-93.71068,2,436.0,35.5
[-93.71085,1,329.0,40.0
[-93.71131,1,568.0,45.0
[-93.7129997,1,120.0,32.0
[-93.71314,1,100.0,30.0
[-93.71314  32.57413],1,100.0,30.0
[-93.71401,1,100.0,30.0
[-93.714219,1,1500.0,54.0
[-93.71702,1,539.0,45.0
[-93.71848,1,100.0,30.0
[-93.71904,1,100.0,30.0
[-93.71977600000002,1,201.0,36.0
[-93.7198  41.6139],1,179.0,35.0
[-93.71994,1,100.0,30.0
[-93.71996,1,100.0,30.0
[-93.72005,1,100.0,30.0
[-93.72013,2,200.0,30.0
[-93.72035,1,100.0,30.0
[-93.7203615,1,840.0,48.0
[-93.7204,1,342.0,41.0
[-93.72225,1,185.0,35.0
[-93.72225  32.4829 ],1,185.0,35.0
[-93.7228991  32.4826261],1,191.0,36.0
[-93.72349,1,101.0,30.0
[-93.7248,1,204.0,36.0
[-93.72881,1,100.0,30.0
[-93.72902,4,400.0,30.0
[-93.72914,1,100.0,30.0
[-93.7291682,1,291.0,39.0
[-93.73,1,100.0,30.0
[-93.73067,1,323.0,40.0
[-93.7310755306,2,200.0,30.0
[-93.73115,1,163.0,34.0
[-93.73154858286695,1,152.0,34.0
[-93.7321,1,218.0,37.0
[-93.7321  32.516 ],1,378.0,42.0
[-93.73212,1,124.0,32.0
[-93.7321228,1,110.0,31.0
[-93.73368  32.48372],1,170.0,35.0
[-93.73418,1,169.0,35.0
[-93.73479,3,300.0,30.0
[-93.73479  41.65491],1,311.0,40.0
[-93.7356,1,542.0,45.0
[-93.73588600000001,1,192.0,36.0
[-93.7360498,1,85.0,29.0
[-93.7366943,2,315.0,34.0
[-93.7367056,1,251.0,38.0
[-93.73671,1,361.0,41.0
[-93.73702,1,233.0,37.0
[-93.7371,1,3268.0,60.0
[-93.73711,1,610.0,46.0
[-93.7372077,1,750.0,48.0
[-93.73728,1,1042.0,50.0
[-93.73737,1,346.0,41.0
[-93.73797,2,292.0,33.0
[-93.7382004,2,512.0,38.0
[-93.73828,1,472.0,43.0
[-93.73828  36.40108],1,246.0,38.0
[-93.7384,1,100.0,30.0
[-93.73892,1,226.0,37.0
[-93.7399,1,199.0,36.0
[-93.740871,2,15250.0,56.0
[-93.74182,1,100.0,30.0
[-93.74207,2,1589.0,48.0
[-93.7421551,3,309.0,0.0
[-93.7425,1,1571.0,54.0
[-93.7429,1,628.0,46.0
[-93.74361,1,124.0,32.0
[-93.74398509999997,1,364.0,41.0
[-93.7448639,1,118.0,31.0
[-93.74487,2,248.0,32.0
[-93.7452   45.33596],1,366.0,41.0
[-93.7466,1,492.0,44.0
[-93.7491,1,480.0,44.0
[-93.7491   32.51307],1,113.0,31.0
[-93.74951,1,271.0,39.0
[-93.74979549999999,1,1080.0,51.0
[-93.75018,1,224.0,37.0
[-93.75026,1,124.0,32.0
[-93.75097,1,1053.0,50.0
[-93.7514874,5,403.0,28.2
[-93.7518,1,768.0,48.0
[-93.752967,2,3527.0,54.5
[-93.75337,1,363.0,41.0
[-93.75359,1,100.0,30.0
[-93.75557,1,100.0,30.0
[-93.75683,1,100.0,30.0
[-93.75755,2,835.0,38.5
[-93.7578,1,100.0,30.0
[-93.75864,1,100.0,30.0
[-93.7586653,1,2982.0,59.0
[-93.75914,1,100.0,30.0
[-93.75938,2,599.0,39.5
[-93.7594,1,100.0,30.0
[-93.76017,1,338.0,41.0
[-93.76042,2,1050.0,44.0
[-93.76119,1,233.0,37.0
[-93.76303,1,100.0,30.0
[-93.76317,2,924.0,43.5
[-93.763212,1,298.0,39.0
[-93.7662864  41.560965 ],1,247.0,38.0
[-93.76726,1,578.0,45.0
[-93.76796,1,441.0,43.0
[-93.76951,1,486.0,44.0
[-93.770013,1,253.0,38.0
[-93.7714083  38.7046415],1,360.0,41.0
[-93.77194,1,358.0,41.0
[-93.77311,1,100.0,30.0
[-93.77759,1,100.0,30.0
[-93.7782689,1,61.0,26.0
[-93.7822856,1,100.0,30.0
[-93.7823,1,470.0,43.0
[-93.78296,1,100.0,30.0
[-93.78375961162355,1,30000.0,80.0
[-93.784421,3,669.0,37.0
[-93.78523839321203,1,375000.0,100.0
[-93.78758,1,227.0,37.0
[-93.78912,1,319.0,40.0
[-93.7895504,11,73587.0,66.54545454545455
[-93.79007519999999,1,214.0,37.0
[-93.79058,1,100.0,30.0
[-93.79063,3,434.0,32.333333333333336
[-93.79278,1,582.0,45.0
[-93.79353,1,216.0,37.0
[-93.79621,5,500.0,30.0
[-93.79621  44.83779],1,100.0,30.0
[-93.79655  37.65366],1,239.0,38.0
[-93.7974928,1,198.0,36.0
[-93.79784,3,1571.0,44.333333333333336
[-93.79869,2,200.0,30.0
[-93.79869  41.54002],1,100.0,30.0
[-93.798906,1,500.0,44.0
[-93.79916,1,598.0,46.0
[-93.7993123,1,1000.0,50.0
[-93.8,7,721.0,0.0
[-93.8     41.5615],1,291.0,39.0
[-93.80726,1,100.0,30.0
[-93.80960212313252,1,91.0,29.0
[-93.81223,2,707.0,41.0
[-93.8122457,3,5617.0,55.333333333333336
[-93.812269,1,3000.0,60.0
[-93.81481,1,138.0,33.0
[-93.81482,1,174.0,35.0
[-93.81482  41.87431],1,170.0,35.0
[-93.81541,1,257.0,38.0
[-93.81836347225003,1,95000.0,90.0
[-93.81931,1,100.0,30.0
[-93.8204334,3,980.0,39.0
[-93.82167,1,100.0,30.0
[-93.8272262,1,61.0,26.0
[-93.8296541,1,79.0,28.0
[-93.8299782,1,188.0,35.0
[-93.83173,1,100.0,30.0
[-93.83529,1,444.0,43.0
[-93.84256549999999,1,1028.0,50.0
[-93.84262,1,218.0,37.0
[-93.84914,1,483.0,44.0
[-93.84956,1,298.0,39.0
[-93.85321,1,1461.0,53.0
[-93.8544,2,1673.0,48.5
[-93.85519,1,274.0,39.0
[-93.85612,1,100.0,30.0
[-93.8569347,2,4059.0,56.0
[-93.85859,1,450.0,43.0
[-93.86543,1,100.0,30.0
[-93.86664,1,308.0,40.0
[-93.86835,1,100.0,30.0
[-93.8697690475,1,100.0,30.0
[-93.87079,1,243.0,38.0
[-93.87079  41.61311],1,243.0,38.0
[-93.8723484,1,100.0,30.0
[-93.87322,1,189.0,36.0
[-93.87334,1,100.0,30.0
[-93.87338,1,330.0,40.0
[-93.87416,1,100.0,30.0
[-93.8767,1,502.0,44.0
[-93.8802273,1,87.0,29.0
[-93.88121,1,652.0,46.0
[-93.88304,1,277.0,39.0
[-93.88338,2,867.0,42.5
[-93.8858,1,305.0,40.0
[-93.88739,1,418.0,42.0
[-93.88921  45.40869],1,327.0,40.0
[-93.90103  29.93966],1,201.0,36.0
[-93.90649  36.92962],1,352.0,41.0
[-93.90741,3,300.0,30.0
[-93.9076004,1,866.0,49.0
[-93.907602,1,250.0,38.0
[-93.90896,1,100.0,30.0
[-93.91565,1,167.0,34.0
[-93.91802,2,200.0,30.0
[-93.92159,1,220.0,37.0
[-93.9248   44.77177],1,143.0,33.0
[-93.9259,1,196.0,36.0
[-93.92704658007854,1,45000.0,83.0
[-93.92944,1,100.0,30.0
[-93.9296265,1,180.0,35.0
[-93.9454047,1,289.0,39.0
[-93.94832,1,100.0,30.0
[-93.95039,1,541.0,45.0
[-93.95056,1,100.0,30.0
[-93.95111,1,723.0,47.0
[-93.9523,2,702.0,41.0
[-93.95335,1,152.0,34.0
[-93.95373169999999,1,400.0,42.0
[-93.95407799213726,1,35000.0,81.0
[-93.95508,1,100.0,30.0
[-93.95515807881009,1,4500.0,63.0
[-93.9556,1,199.0,36.0
[-93.95754,3,621.0,36.0
[-93.9576645,1,218.0,37.0
[-93.9579266,1,100.0,30.0
[-93.95925,2,1603.0,48.0
[-93.95939,2,544.0,37.5
[-93.95951,1,144.0,33.0
[-93.96036,1,100.0,30.0
[-93.9616394,1,246.0,38.0
[-93.96373267879638,1,10000.0,70.0
[-93.9639053,1,1897.0,56.0
[-93.96532,1,100.0,30.0
[-93.96597,1,100.0,30.0
[-93.966,1,179.0,35.0
[-93.97053,1,231.0,37.0
[-93.9714,1,316.0,40.0
[-93.9716,1,100.0,30.0
[-93.9757881,1,389.0,42.0
[-93.9775657654,1,100.0,30.0
[-93.97778,1,100.0,30.0
[-93.97909,1,100.0,30.0
[-93.98947  29.97738],1,278.0,39.0
[-93.9906,1,185.0,35.0
[-93.99063,1,1308.0,52.0
[-93.99334,1,147.0,33.0
[-93.99468183437695,1,99.0,30.0
[-93.99684,2,660.0,39.5
[-93.996982,1,263.0,38.0
[-93.9970322,1,206.0,36.0
[-93.99755,1,193.0,36.0
[-93.9978342  44.1484092],1,198.0,36.0
[-94.00039,2,200.0,30.0
[-94.00104,1,394.0,42.0
[-94.00147  38.45749],1,173.0,35.0
[-94.003755,1,700.0,47.0
[-94.0038,1,419.0,42.0
[-94.00393,1,538.0,45.0
[-94.003939,1,1500.0,54.0
[-94.0041186,1,85.0,29.0
[-94.0045059,18,88757.0,63.72222222222222
[-94.0045059  44.1662734],1,3815.0,62.0
[-94.0048442,1,133.0,32.0
[-94.0055647,1,87.0,29.0
[-94.00619,3,300.0,30.0
[-94.0072,2,200.0,30.0
[-94.0072   44.17048],1,140.0,33.0
[-94.00746,1,100.0,30.0
[-94.0096987,1,100.0,30.0
[-94.0122164,1,392.0,42.0
[-94.01292,1,707.0,47.0
[-94.01296,1,654.0,46.0
[-94.01453,1,100.0,30.0
[-94.01516,1,544.0,45.0
[-94.01558,2,200.0,30.0
[-94.01573976037544,1,20000.0,76.0
[-94.0172,1,100.0,30.0
[-94.01836,1,378.0,42.0
[-94.0215018,1,100.0,30.0
[-94.02313,1,242.0,38.0
[-94.0241241,1,890.0,49.0
[-94.03275,1,894.0,49.0
[-94.0361745  33.4304827],1,124.0,32.0
[-94.03618,1,233.0,37.0
[-94.03769,2,599.0,39.5
[-94.04018,1,260.0,38.0
[-94.0412,2,2269.0,49.5
[-94.0419685188228,1,197.0,36.0
[-94.04273,1,100.0,30.0
[-94.04287,1,218.0,37.0
[-94.04473,1,1710.0,55.0
[-94.0457413,1,97.0,30.0
[-94.04701,1,227.0,37.0
[-94.04708,5,1127.0,36.8
[-94.04708  38.86135],1,239.0,38.0
[-94.0489,2,200.0,30.0
[-94.05022,1,886.0,49.0
[-94.05034  44.96093],1,359.0,41.0
[-94.0511,1,342.0,41.0
[-94.05319,1,266.0,38.0
[-94.05394,1,1201.0,52.0
[-94.05546,1,867.0,49.0
[-94.05685,1,100.0,30.0
[-94.0607,1,100.0,30.0
[-94.0699383,1,6183.0,66.0
[-94.0718425,15,79813.0,64.33333333333333
[-94.0718425  30.043939 ],1,5661.0,65.0
[-94.07877,1,973.0,50.0
[-94.0795,1,287.0,39.0
[-94.0815148,1,219.0,37.0
[-94.08169,4,400.0,30.0
[-94.083,4,400.0,30.0
[-94.0897083615,1,345.0,41.0
[-94.09453,1,343.0,41.0
[-94.09469,1,205.0,36.0
[-94.0960103,2,2061.0,50.0
[-94.09638,1,483.0,44.0
[-94.097294   34.8965576],1,175.0,35.0
[-94.0977492,2,2516.0,52.0
[-94.09887,1,224.0,37.0
[-94.1014,1,1140.0,51.0
[-94.10328,1,829.0,48.0
[-94.10411,1,347.0,41.0
[-94.10411  30.08597],1,596.0,46.0
[-94.10509867100518,1,25000.0,78.0
[-94.10534,2,200.0,30.0
[-94.1059,1,378.0,42.0
[-94.10633,1,413.0,42.0
[-94.10709,1,776.0,48.0
[-94.10881,1,859.0,49.0
[-94.1089,2,200.0,30.0
[-94.11395,1,169.0,35.0
[-94.11473,1,769.0,48.0
[-94.1157951,1,719.0,47.0
[-94.1163388,1,335.0,41.0
[-94.11659,1,130.0,32.0
[-94.11683  36.3318 ],1,121.0,32.0
[-94.1168518,1,121.0,32.0
[-94.11778,1,121.0,32.0
[-94.11782,1,223.0,37.0
[-94.11833,1,1057.0,50.0
[-94.11854,1,119.0,32.0
[-94.1189437,1,381.0,42.0
[-94.1189499  36.1642074],1,2270.0,57.0
[-94.11895,1,211.0,36.0
[-94.11934,1,205.0,36.0
[-94.12248,1,100.0,30.0
[-94.12332665803167,1,6000.0,66.0
[-94.1234229,1,57.0,25.0
[-94.12502,1,654.0,46.0
[-94.1256953,2,239.0,31.5
[-94.1264166  45.6096178],1,138.0,33.0
[-94.12712,1,284.0,39.0
[-94.12826  45.51622],1,217.0,37.0
[-94.12881,1,104.0,30.0
[-94.12898,1,100.0,30.0
[-94.1292,1,273.0,39.0
[-94.1292  39.0034],1,273.0,39.0
[-94.13053,1,386.0,42.0
[-94.13058,1,100.0,30.0
[-94.131259,1,1000.0,50.0
[-94.13178,1,274.0,39.0
[-94.13185,1,420.0,42.0
[-94.13316  36.18668],1,115.0,31.0
[-94.133450126327,1,310.0,40.0
[-94.13645  44.76778],1,155.0,34.0
[-94.13687,2,200.0,30.0
[-94.13717,3,300.0,30.0
[-94.13753,1,494.0,44.0
[-94.1377,1,509.0,44.0
[-94.13882,1,138.0,33.0
[-94.1390137,1,88.0,29.0
[-94.139587,2,404.0,35.0
[-94.14029,1,100.0,30.0
[-94.14304299999999,1,313.0,40.0
[-94.14454,4,540.0,33.0
[-94.14476,1,100.0,30.0
[-94.14533,1,100.0,30.0
[-94.14571,1,100.0,30.0
[-94.14607484952617,1,148.0,33.0
[-94.1460891,1,181.0,35.0
[-94.14609,1,370.0,41.0
[-94.14852,2,452.0,37.0
[-94.14876,1,662.0,46.0
[-94.14914,2,200.0,30.0
[-94.15217,1,100.0,30.0
[-94.1522444,7,24777.0,60.857142857142854
[-94.1522444  45.5467278],2,10498.0,64.5
[-94.15225,1,608.0,46.0
[-94.15384,1,151.0,34.0
[-94.15384  42.51368],1,151.0,34.0
[-94.15385649999999,1,636.0,46.0
[-94.154601,1,5000.0,64.0
[-94.15655,1,197.0,36.0
[-94.157052,1,1000.0,50.0
[-94.15718,1,242.0,38.0
[-94.1571916,8,8643.0,49.875
[-94.1571916  36.1172895],1,2300.0,57.0
[-94.15733,1,285.0,39.0
[-94.1577,1,508.0,44.0
[-94.1579484,1,77.0,28.0
[-94.1590502,1,500.0,44.0
[-94.15906,1,790.0,48.0
[-94.15971  45.56077],1,189.0,36.0
[-94.16047,1,100.0,30.0
[-94.1605839,2,239.0,31.5
[-94.1622  45.5608],1,162.0,34.0
[-94.16246,1,138.0,33.0
[-94.1625248,1,238.0,38.0
[-94.1625308,1,152.0,34.0
[-94.16324,6,1202.0,33.833333333333336
[-94.1632404,1,103.0,30.0
[-94.16341,1,502.0,44.0
[-94.1635915,4,949.0,36.75
[-94.1643537,1,74.0,27.0
[-94.1646003,1,274.0,39.0
[-94.1646003  36.0618778],1,233.0,37.0
[-94.1646955,1,360.0,41.0
[-94.16477,1,794.0,48.0
[-94.1648183,1,1201.0,52.0
[-94.1648183  36.0658643],1,1201.0,52.0
[-94.16488,1,190.0,36.0
[-94.1652519,1,223.0,37.0
[-94.1660538,6,753.0,32.333333333333336
[-94.16622,1,321.0,40.0
[-94.16627,1,609.0,46.0
[-94.1664092,2,770.0,41.5
[-94.16643,1,464.0,43.0
[-94.16752,1,100.0,30.0
[-94.16757609999999,3,954.0,40.0
[-94.17144,3,300.0,30.0
[-94.1716156006,1,84.0,28.0
[-94.17185,2,366.0,34.0
[-94.17185  36.08216],1,266.0,38.0
[-94.1718542,1,99.0,30.0
[-94.1720809,1,624.0,46.0
[-94.17253,2,1347.0,45.5
[-94.17509,1,369.0,41.0
[-94.17516,1,100.0,30.0
[-94.1752546,1,264.0,38.0
[-94.1756985,1,218.0,37.0
[-94.1766,1,103.0,0.0
[-94.17745,1,100.0,30.0
[-94.17772,1,100.0,30.0
[-94.17796  30.3491 ],1,325.0,40.0
[-94.1779751,5,15846.0,55.4
[-94.1780556,18,248217.0,72.38888888888889
[-94.1780556  36.0616667],1,10615.0,71.0
[-94.1784741,1,144.0,33.0
[-94.1784952,1,144.0,33.0
[-94.1787188,1,299.0,40.0
[-94.17887,2,200.0,30.0
[-94.1797292,3,309.0,0.0
[-94.1821747,1,201.0,36.0
[-94.1824162,7,42375.0,65.42857142857143
[-94.18279,1,100.0,30.0
[-94.183726,2,8805.0,62.5
[-94.18638,2,284.0,33.0
[-94.1875,1,100.0,30.0
[-94.18832,1,191.0,36.0
[-94.18854,1,311.0,40.0
[-94.18895,1,252.0,38.0
[-94.18912,1,177.0,35.0
[-94.18983,1,100.0,30.0
[-94.1899,3,300.0,30.0
[-94.19018,1,100.0,30.0
[-94.19023059191979,1,5800.0,65.0
[-94.19033,1,246.0,38.0
[-94.19148,3,300.0,30.0
[-94.19179,1,922.0,49.0
[-94.19217,1,321.0,40.0
[-94.19286,1,250.0,38.0
[-94.19442,1,496.0,44.0
[-94.1947129,1,228.0,37.0
[-94.19596,1,100.0,30.0
[-94.19632,1,674.0,47.0
[-94.1972494,1,396.0,42.0
[-94.1977,1,528.0,44.0
[-94.19829,4,400.0,30.0
[-94.199064,1,1500.0,54.0
[-94.20025,2,200.0,30.0
[-94.20033,1,503.0,44.0
[-94.20203,1,245.0,38.0
[-94.2025,1,100.0,30.0
[-94.2025819,4,4978.0,51.25
[-94.202623,2,5000.0,58.0
[-94.2026525,1,378.0,42.0
[-94.20279,1,1236.0,52.0
[-94.20337,1,537.0,45.0
[-94.20396,1,100.0,30.0
[-94.20419,1,222.0,37.0
[-94.2042519,1,80.0,28.0
[-94.204486,1,949.0,50.0
[-94.2048,1,100.0,30.0
[-94.2050375  39.3135511],1,187.0,35.0
[-94.20577,2,1129.0,45.0
[-94.20611,1,274.0,39.0
[-94.2081899,1,129.0,32.0
[-94.20882,2,325.0,34.0
[-94.20886,1,883.0,49.0
[-94.20951,1,100.0,30.0
[-94.20987,2,347.0,34.5
[-94.21159,1,330.0,40.0
[-94.2134,2,318.0,33.5
[-94.21345,1,100.0,30.0
[-94.21640819999999,1,180.0,35.0
[-94.21679,2,200.0,30.0
[-94.2168,1,186.0,35.0
[-94.21888,1,385.0,42.0
[-94.21888  30.25985],2,770.0,42.0
[-94.2189,1,209.0,36.0
[-94.2196352,1,1079.0,51.0
[-94.220151,1,500.0,44.0
[-94.220444,1,100.0,30.0
[-94.22133636  45.56909943],1,103.0,0.0
[-94.2213363647,9,927.0,0.0
[-94.2216644,1,201.0,36.0
[-94.2224,1,100.0,30.0
[-94.2260559,1,154.0,34.0
[-94.22872,1,100.0,30.0
[-94.22995,1,100.0,30.0
[-94.2303,1,100.0,30.0
[-94.23137,1,199.0,36.0
[-94.2363689,1,81.0,28.0
[-94.237044,1,250.0,38.0
[-94.23866,1,100.0,30.0
[-94.24329,1,557.0,45.0
[-94.2444731,1,955.0,50.0
[-94.24559,1,247.0,38.0
[-94.25127,1,100.0,30.0
[-94.25156,1,1216.0,52.0
[-94.2529,1,100.0,30.0
[-94.2542,1,352.0,41.0
[-94.255119,1,1000.0,50.0
[-94.25536  36.91933],1,178.0,35.0
[-94.2557922,1,88.0,29.0
[-94.257424,1,100.0,30.0
[-94.2596578,2,1311.0,46.5
[-94.26167,1,129.0,32.0
[-94.2634228,1,100.0,30.0
[-94.2706528,2,457.0,37.0
[-94.27102,1,100.0,30.0
[-94.2715,3,849.0,39.0
[-94.2728043,1,237.0,37.0
[-94.27406,1,241.0,38.0
[-94.2747,1,100.0,30.0
[-94.27651,1,100.0,30.0
[-94.27697,3,300.0,30.0
[-94.27921,1,195.0,36.0
[-94.27931,1,100.0,30.0
[-94.284945,1,250.0,38.0
[-94.28982,1,100.0,30.0
[-94.29082,1,583.0,45.0
[-94.29306,3,300.0,30.0
[-94.29489,1,1342.0,53.0
[-94.29696,1,842.0,49.0
[-94.29787,1,100.0,30.0
[-94.299023,1,216.0,37.0
[-94.3015,1,336.0,41.0
[-94.30152,1,100.0,30.0
[-94.30161,1,227.0,37.0
[-94.30517,1,663.0,46.0
[-94.30816144551628,1,80000.0,88.0
[-94.3105,1,216.0,37.0
[-94.311,2,200.0,30.0
[-94.314479  37.176066],1,186.0,35.0
[-94.31503,1,100.0,30.0
[-94.3150628,1,102.0,30.0
[-94.3152,1,100.0,30.0
[-94.31751,3,651.0,37.0
[-94.31848,1,269.0,39.0
[-94.31887,1,100.0,30.0
[-94.32503,1,236.0,37.0
[-94.32537,1,551.0,45.0
[-94.32858,1,795.0,48.0
[-94.3366293,1,264.0,38.0
[-94.3374199,1,82.0,28.0
[-94.33976,1,304.0,40.0
[-94.341456,1,85.0,29.0
[-94.3425   34.03916],1,286.0,39.0
[-94.34495249999999,1,6000.0,66.0
[-94.3488372,1,71.0,27.0
[-94.34964,1,449.0,43.0
[-94.34971,1,418.0,42.0
[-94.3503,1,176.0,35.0
[-94.3512878,1,191.0,36.0
[-94.35151,1,500.0,44.0
[-94.35272,1,174.0,35.0
[-94.35368,1,100.0,30.0
[-94.354841,1,1000.0,50.0
[-94.35672,1,149.0,33.0
[-94.3573692,24,103949.0,62.5
[-94.35776,1,100.0,30.0
[-94.35861,1,100.0,30.0
[-94.3621703,1,78.0,28.0
[-94.36224,1,411.0,42.0
[-94.36302270980465,1,120000.0,92.0
[-94.36303,1,100.0,30.0
[-94.3637,1,100.0,30.0
[-94.36547,2,200.0,30.0
[-94.36584,1,781.0,48.0
[-94.36645,1,469.0,43.0
[-94.3665076,1,310.0,40.0
[-94.36657,1,177.0,35.0
[-94.36668,1,515.0,44.0
[-94.36679,1,217.0,37.0
[-94.3672432,1,88.0,29.0
[-94.36757,1,973.0,50.0
[-94.367895,1,1000.0,50.0
[-94.367996,1,69.0,27.0
[-94.36884461519136,1,15000.0,74.0
[-94.36892,1,557.0,45.0
[-94.36896,1,432.0,43.0
[-94.3695,1,100.0,30.0
[-94.36997017475775,1,7000.0,67.0
[-94.36998536676926,1,145000.0,93.0
[-94.37067,2,200.0,30.0
[-94.37153  44.88734],1,131.0,32.0
[-94.3725281  39.1194077],1,195.0,36.0
[-94.37296  38.91115],1,241.0,38.0
[-94.3741318,1,114.0,31.0
[-94.37458,1,175.0,35.0
[-94.37498,1,100.0,30.0
[-94.3750745,2,200.0,30.0
[-94.3769097,1,100.0,30.0
[-94.37787,1,100.0,30.0
[-94.3812,2,1847.0,49.0
[-94.38206,1,100.0,30.0
[-94.3821724,2,235.0,31.0
[-94.38394,1,8717.0,69.0
[-94.38928,1,100.0,30.0
[-94.38999,4,400.0,30.0
[-94.3903,1,100.0,30.0
[-94.39162569999999,1,195.0,36.0
[-94.39258,1,212.0,37.0
[-94.39258  45.58043],1,212.0,37.0
[-94.39304,1,100.0,30.0
[-94.39637,1,157.0,34.0
[-94.39797,1,153.0,34.0
[-94.39854,1,283.0,39.0
[-94.4003055,1,113.0,31.0
[-94.40494034724975,1,6000.0,66.0
[-94.40556,1,289.0,39.0
[-94.4055908,1,232.0,37.0
[-94.4065752,1,110.0,31.0
[-94.40689,1,100.0,30.0
[-94.40717,2,335.0,33.5
[-94.4075072  39.2277602],1,448.0,43.0
[-94.41095,1,654.0,46.0
[-94.4114213,1,419.0,42.0
[-94.41201,1,177.0,35.0
[-94.41407  35.38561],1,300.0,40.0
[-94.4155068,1,128.0,32.0
[-94.416086,3,300.0,30.0
[-94.416086  39.091901],1,100.0,30.0
[-94.41622,3,300.0,30.0
[-94.41656,1,100.0,30.0
[-94.41684,1,230.0,37.0
[-94.41712,2,200.0,30.0
[-94.41727,1,279.0,39.0
[-94.4173,1,100.0,30.0
[-94.41733,1,100.0,30.0
[-94.41741,1,100.0,30.0
[-94.4179556,1,256.0,38.0
[-94.41799,1,100.0,30.0
[-94.4191177,1,131.0,32.0
[-94.41912,1,158.0,34.0
[-94.41926860000001,1,1741.0,55.0
